ID,name,eur_value,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk
224917,T. Rakhale,1900000,5,3,Medium,Medium,Right,66,58,42,70,59,81,61,46,65,73,76,74,61,55,75,68,47,68,42,67,45,22,69,73,55,65,19,40,28,
179605,A. Taarabt,1800000,4,4,Medium,Low,Right,70,64,36,68,77,85,80,71,54,82,68,64,73,64,78,74,39,30,68,70,59,39,66,68,70,77,29,32,25,
160150,A. Sendillas,1100000,3,2,Medium,Medium,Left,58,77,53,69,69,71,64,68,59,73,81,78,62,66,84,68,56,62,41,62,44,38,74,61,73,67,28,36,32,
162198,G. Gimbert,1600000,2,4,Medium,Medium,Right,60,72,71,68,68,63,56,64,60,67,62,62,64,58,59,73,85,75,80,68,62,39,73,56,69,66,37,18,12,
227990,Señé,2200000,3,3,High,Medium,Right,64,69,61,75,46,71,63,60,71,70,64,70,61,70,60,48,52,45,57,67,46,56,72,74,61,60,38,49,56,
229271,P. Köpke,2800000,3,3,Medium,Medium,Right,62,68,68,65,65,71,57,46,49,68,84,75,78,66,83,74,78,74,64,65,45,23,66,49,67,49,21,21,18,
237207,S. Kalu,3100000,3,4,High,Medium,Right,73,61,33,66,48,74,63,43,48,71,84,81,80,62,74,62,43,70,34,51,57,22,61,69,52,74,17,31,24,
199832,S. Neumann,1800000,2,3,Medium,Medium,Left,38,20,66,56,21,44,32,31,40,57,50,54,39,66,52,48,59,57,84,22,70,69,22,45,40,67,69,72,70,
209304,J. Iloki,2200000,3,1,High,Low,Right,73,57,31,65,55,73,55,39,56,72,81,79,77,66,82,72,60,53,41,59,43,28,69,62,48,69,28,32,29,
194200,Trujillo,1400000,2,3,Low,Medium,Right,34,27,65,58,32,38,38,40,51,57,57,59,62,64,58,55,83,65,75,42,79,67,37,45,34,65,71,72,69,
197785,D. Fabbrini,2100000,4,3,Medium,Medium,Right,66,61,60,71,66,76,76,58,61,75,76,72,89,65,47,64,60,74,51,64,34,31,60,65,59,70,19,27,22,
200601,Yoon Bit Garam,1500000,4,4,High,High,Right,68,73,54,74,64,71,74,75,71,69,73,76,72,68,73,72,66,80,72,67,70,68,72,75,63,56,63,69,47,
205465,M. Pušić,1800000,2,3,High,Medium,Left,54,72,70,62,70,61,63,62,55,67,64,70,70,64,72,76,77,82,77,67,79,42,68,55,62,67,22,39,28,
207769,P. Caballero,1600000,2,4,Medium,Medium,Left,46,71,81,70,67,63,33,29,45,65,35,40,40,74,52,72,76,38,75,62,68,25,76,53,72,66,27,25,26,
51353,K. Miller,625000,2,4,High,High,Right,64,70,70,67,73,66,64,52,59,68,74,71,70,68,68,71,80,83,67,70,72,44,70,65,62,82,15,23,22,
188313,Diogo Viana,1900000,4,3,Medium,Medium,Right,70,57,44,60,53,74,69,70,59,72,84,82,78,62,82,73,44,71,53,64,69,35,63,64,53,67,19,20,23,
190361,Toño Ramirez,1100000,1,2,Medium,Medium,Right,12,15,14,22,13,15,19,19,15,18,35,22,39,68,55,14,68,45,79,15,34,17,12,35,14,38,13,14,14,70
200346,M. Żyro,2300000,3,3,Medium,Medium,Left,69,68,57,62,66,75,69,56,54,74,73,76,76,60,52,71,56,58,71,70,61,46,71,67,67,70,41,32,43,
236186,Ever Corredeira,1100000,2,3,Medium,Medium,Right,42,75,70,60,72,62,55,54,41,66,65,67,61,67,57,70,68,67,77,67,62,26,69,53,73,67,20,27,26,
148635,D. De fauw,375000,2,4,High,High,Right,78,39,76,71,29,59,64,72,72,68,42,47,60,66,62,73,66,75,62,70,68,75,39,68,78,80,71,70,69,
149147,G. Stendardo,240000,2,3,Low,High,Right,28,20,71,48,19,30,25,23,52,44,40,34,29,60,32,67,53,34,83,36,76,75,28,24,54,67,73,72,71,
219803,D. Cavaré,2100000,2,2,Medium,Medium,Right,67,30,67,66,30,64,32,31,59,67,65,65,59,66,44,66,60,67,87,39,79,72,39,47,37,63,72,73,70,
230043,F. Maouassa,2500000,2,2,Medium,High,Left,74,57,52,65,48,74,79,58,53,73,79,79,77,62,79,80,63,64,68,66,66,62,67,61,42,61,62,61,60,
236699,S. Lukić,2400000,2,3,Medium,Medium,Right,66,54,58,76,68,75,72,68,72,76,71,73,68,64,69,68,65,67,65,64,64,67,58,64,66,68,61,69,69,
199580,C. Goldson,2100000,2,2,Medium,Medium,Right,36,44,70,66,20,57,22,28,63,56,67,68,52,61,45,42,73,69,79,39,64,68,30,50,34,62,69,71,68,
205212,David Ferreiro,1700000,3,3,High,Medium,Right,71,68,32,65,46,70,81,74,67,69,90,90,87,71,91,67,80,32,32,69,74,28,65,62,69,63,26,23,36,
184220,M. Diskerud,2100000,3,4,Medium,High,Right,65,66,59,73,59,67,75,59,70,72,69,67,73,65,62,70,74,80,65,59,57,61,68,67,59,67,54,56,52,
204701,S. Khelifi,2400000,4,3,High,Low,Right,58,60,18,67,45,75,67,59,58,75,87,78,90,68,89,65,70,63,36,66,47,35,67,67,49,60,17,27,35,
206493,Y. Abdelhamid,1400000,2,3,Medium,High,Left,28,24,68,58,20,17,34,31,55,55,53,39,43,62,48,43,71,71,82,23,70,74,21,32,42,65,71,73,65,
212381,R. Insigne,2400000,3,2,High,Low,Left,68,62,59,70,55,70,63,67,67,68,80,82,80,63,75,59,51,57,53,64,28,18,67,69,59,71,19,23,22,
215965,C. Strandberg,2600000,2,2,Medium,Low,Left,50,67,74,59,64,66,42,31,46,70,76,78,58,60,46,75,74,45,90,59,53,13,62,59,57,71,17,26,16,
160157,A. Venteros,1800000,3,3,Medium,Medium,Right,58,66,72,52,60,72,68,56,50,71,61,66,65,72,61,68,72,54,71,67,41,31,77,54,57,61,31,31,31,
229533,Tiago Mesquita,1800000,2,2,Medium,Medium,Right,63,35,60,58,28,65,35,41,29,71,75,63,61,78,65,71,77,78,76,32,80,68,48,40,41,67,70,72,70,
183453,P. Oniangué,1800000,2,2,Medium,Medium,Right,48,68,80,70,60,65,67,68,66,69,62,63,67,72,56,79,82,80,81,74,70,71,66,68,52,70,67,70,65,
201374,Fernández,1600000,2,2,Low,High,Right,68,35,52,62,25,59,59,37,55,64,88,90,84,62,77,60,77,90,46,31,72,71,55,43,47,65,58,62,67,
202910,D. Mitov Nilsson,1500000,1,2,Medium,Medium,Right,14,12,11,37,20,20,13,14,39,18,31,30,29,61,32,23,61,37,79,13,22,13,14,52,14,21,13,15,10,70
212126,N. Ninković,2600000,3,4,High,Low,Left,56,62,68,70,67,72,64,65,63,74,71,68,66,56,71,59,68,54,51,62,54,20,75,72,68,63,21,20,26,
173470,C. Leitgeb,1300000,3,4,Medium,Medium,Right,62,47,39,72,60,70,72,67,70,74,69,66,76,65,74,65,60,68,45,59,58,69,60,74,64,74,63,60,55,
186270,G. Ghazaryan,1700000,3,4,High,Low,Right,70,63,56,76,68,76,61,70,67,75,72,67,70,67,67,76,53,66,60,69,61,48,68,73,75,71,38,47,33,
198560,Carlos Ruiz,725000,2,3,Medium,High,Right,45,50,71,70,49,50,48,47,65,63,62,65,63,67,73,67,80,76,76,57,74,72,50,52,53,66,64,71,61,
211872,P. Heise,1800000,2,3,High,Medium,Left,72,48,58,66,42,66,68,70,60,65,73,84,66,66,63,71,71,81,71,60,66,60,55,55,52,65,63,68,68,
214944,Gerard,2400000,3,3,Medium,Medium,Left,48,48,68,81,46,56,64,62,76,77,39,31,58,58,47,70,43,57,73,72,60,70,48,67,50,61,58,75,50,
19104,C. Hill,240000,2,2,Medium,High,Left,53,38,72,55,30,45,35,21,49,52,27,31,33,66,56,39,72,51,74,31,81,71,48,39,42,69,69,68,69,
202401,Patric,1800000,3,3,Medium,Low,Right,43,68,70,66,67,70,59,55,57,69,64,65,58,68,34,71,32,72,85,69,76,39,69,53,69,60,26,30,21,
204449,S. Marzo,1800000,2,3,Medium,Medium,Right,64,22,55,64,29,62,32,40,63,66,69,70,68,66,72,42,63,83,64,20,75,72,58,49,45,68,71,70,69,
204450,P. Diamanka,2000000,2,3,Medium,Medium,Right,48,61,56,70,55,63,43,45,68,67,75,75,72,69,48,81,89,79,75,66,76,70,65,68,41,72,55,73,76,
213666,R. Loftus-Cheek,3900000,2,4,Medium,Medium,Right,41,61,57,76,31,71,31,31,74,76,65,69,62,60,68,51,59,76,79,49,67,62,68,70,45,71,64,67,61,
215970,B. Bolingoli,2100000,2,2,High,High,Left,66,61,58,65,47,67,45,32,55,65,89,86,79,62,68,66,84,90,73,58,68,62,64,57,68,64,61,65,63,
187042,A. Konradsen,2100000,3,3,High,High,Right,65,62,64,68,68,64,60,64,69,65,66,69,69,75,72,75,73,92,75,68,75,65,69,65,59,67,62,67,67,
198819,K. Bérigaud,1800000,3,3,High,Medium,Right,69,70,61,68,76,73,61,60,66,72,68,73,73,60,69,77,72,63,65,70,55,50,68,68,73,73,50,40,42,
140451,M. Kightly,1600000,3,3,High,High,Right,68,65,51,64,60,70,58,57,63,70,76,76,76,68,75,65,65,79,68,64,48,52,65,67,62,67,24,39,33,
159907,A. Adanuy,900000,1,2,Medium,Medium,Right,11,8,9,20,8,9,9,23,18,17,33,42,39,66,37,23,77,33,59,9,39,13,13,62,24,35,8,8,9,70
170915,Sastre,1200000,2,4,Medium,Medium,Right,64,53,59,76,43,59,75,72,76,68,60,60,75,67,72,60,71,77,72,64,77,69,59,68,57,62,52,69,61,
189603,M. Morys,1700000,3,3,High,Medium,Right,64,65,55,66,57,71,64,62,44,65,91,92,77,63,69,65,65,71,67,54,64,24,67,64,55,75,18,23,25,
126883,A. Durak,1600000,2,3,Medium,Medium,Right,61,64,65,68,42,66,61,48,67,71,74,71,77,70,76,69,64,79,65,68,53,68,69,71,51,46,46,62,50,
198564,Jona,1800000,2,3,Medium,Medium,Right,39,72,70,64,76,59,48,49,43,63,69,72,69,64,57,72,85,60,78,64,54,35,69,66,68,59,21,27,18,
202148,A. Khalili,2200000,3,2,High,Medium,Right,63,66,51,72,63,72,70,72,68,74,70,72,67,69,74,70,58,67,64,68,63,70,58,70,54,68,71,63,54,
161700,F. Clerc,500000,2,3,Medium,Medium,Right,74,43,71,70,59,64,66,52,63,68,63,62,71,66,55,57,77,67,73,60,68,72,56,67,59,73,70,71,70,
51620,C. Varrault,240000,2,3,Medium,High,Right,60,46,73,66,32,39,68,47,64,51,29,30,51,66,63,65,67,64,75,57,76,74,35,41,47,61,70,70,64,
209317,P. Vlachodimos,2100000,3,3,High,Low,Right,65,63,60,64,55,72,60,61,64,70,80,77,77,70,55,60,65,72,57,61,56,24,62,67,56,62,25,22,26,
216229,R. Dugimont,1600000,3,3,High,Low,Right,71,74,72,71,65,68,67,66,63,72,68,70,72,56,60,76,70,75,79,74,68,37,74,65,70,67,28,29,26,
235173,I. Sangaré,2700000,2,3,High,Medium,Right,47,35,64,70,46,66,49,52,66,67,64,52,55,66,59,69,64,76,82,47,74,67,58,66,49,76,67,68,66,
192165,Paulinho,1600000,3,4,Medium,Medium,Right,60,71,41,62,71,71,71,70,50,72,79,71,79,72,89,71,71,59,66,73,76,18,77,65,65,76,14,12,17,
204966,Adrián Ortolá,2000000,1,3,Medium,Medium,Left,19,14,16,21,10,18,20,12,22,23,49,52,54,62,62,23,72,43,54,17,20,19,12,38,29,29,13,13,16,70
160166,E. Lueiza,1400000,2,3,Medium,Medium,Right,39,42,69,68,49,52,37,32,66,62,65,68,58,67,65,70,72,82,80,53,88,66,51,46,46,67,70,75,71,
232870,N. Ueda,2300000,2,2,Medium,Medium,Right,32,24,70,59,22,31,25,22,52,56,66,70,55,56,51,53,73,79,84,21,61,61,28,29,30,55,74,75,70,
194726,J. Ahlmann,1800000,2,2,Medium,High,Left,73,40,56,68,57,67,57,62,65,68,70,75,69,64,66,59,58,81,65,51,54,66,60,62,42,63,64,72,69,
213159,G. Morozov,2100000,2,4,Medium,Medium,Right,58,57,63,64,29,72,36,56,66,65,73,76,74,64,66,61,64,72,65,55,58,75,50,59,49,62,68,71,69,
228007,Lee Yeong Jae,2500000,3,3,Medium,Medium,Left,42,55,54,73,39,67,55,59,69,69,64,70,63,69,82,68,68,77,69,68,67,58,69,71,48,60,53,52,48,
234151,David Carmona,3500000,2,3,Medium,Medium,Right,69,33,52,62,33,57,57,45,54,66,75,81,73,63,72,59,72,89,68,48,62,65,48,46,44,61,59,66,71,
235943,Rafa Navarro,2300000,2,3,High,Medium,Right,71,34,69,70,36,61,52,49,42,70,80,79,80,62,83,67,76,64,35,41,61,63,56,51,48,64,68,71,72,
199848,Pedro Moreira,1800000,2,3,Medium,Medium,Right,50,55,63,73,52,66,68,50,65,71,61,52,57,70,63,72,66,81,73,66,78,72,64,67,51,67,66,73,70,
211880,M. Welzmüller,1500000,2,3,Medium,Medium,Right,66,50,48,75,39,55,63,67,74,65,71,67,77,66,75,55,75,83,65,46,67,68,44,75,43,68,67,64,66,
211881,Q. Moll,1800000,2,4,Medium,Medium,Right,51,41,57,75,36,58,55,63,66,66,64,59,62,66,64,55,60,74,63,51,71,71,47,70,48,72,70,68,68,
213930,P. Budkivskyi,2300000,2,3,Medium,Medium,Right,32,71,76,59,65,67,63,31,45,68,67,72,63,59,44,74,62,73,73,62,54,22,69,43,63,61,24,26,17,
221610,D. Dibusz,0,1,3,Medium,Medium,Right,14,15,18,23,16,16,14,19,22,20,27,20,21,68,21,19,34,19,36,17,20,19,13,18,19,19,18,15,18,70
223402,E. Taşdemir,2100000,2,3,High,Medium,Left,67,57,54,64,60,74,75,65,65,72,86,85,74,67,83,68,72,68,49,55,63,70,64,59,50,68,61,71,68,
187818,A. Borysiuk,1900000,2,3,Medium,Medium,Right,59,52,52,68,59,64,58,59,65,68,68,65,71,70,73,78,79,70,67,71,81,71,56,70,47,71,63,68,67,
188586,J. Flum,1400000,2,3,Medium,High,Right,66,54,65,72,59,64,58,47,70,69,40,42,51,69,49,77,53,63,74,67,68,73,59,73,57,76,65,69,62,
200107,R. Bonevacia,2200000,4,3,High,Medium,Right,56,65,59,70,54,71,64,66,66,70,80,76,67,68,77,66,84,78,78,70,71,63,70,68,47,69,58,63,59,
136875,B. Lobonţ,120000,1,3,Medium,Medium,Right,19,10,11,26,10,18,14,13,31,21,50,50,40,65,31,23,69,30,56,12,40,21,11,32,20,59,19,19,13,70
207531,S. Thesker,1800000,2,3,Medium,Medium,Left,59,29,71,68,32,54,33,31,60,65,45,42,52,63,51,58,59,74,79,34,72,67,39,37,45,71,70,69,65,
232619,K. Shibasaki,1400000,3,4,High,Medium,Right,70,63,59,71,72,70,72,64,64,68,68,65,73,68,75,74,54,90,57,74,48,43,69,72,48,60,34,41,39,
240043,F. Manojlović,2100000,1,3,Medium,Medium,Right,11,8,13,22,5,14,10,12,24,16,21,18,36,67,21,17,34,17,74,9,18,10,7,21,16,30,5,12,10,70
216492,G. Oboabona,1800000,2,2,Low,High,Right,40,29,66,65,30,54,35,25,64,59,67,76,56,69,57,51,82,71,82,50,71,68,38,40,26,70,66,69,68,
224428,F. Otero Tovar,2900000,3,3,Medium,Medium,Right,53,71,65,53,64,65,51,75,69,67,85,87,80,58,70,75,76,67,71,72,36,22,71,65,61,68,22,19,23,
169644,J. Maghoma,1700000,3,3,Medium,Medium,Right,66,65,34,66,50,75,62,57,60,68,86,82,91,62,83,64,66,76,67,61,55,37,59,63,50,75,13,41,27,
219566,F. Friday,2500000,3,3,Medium,Medium,Right,44,71,60,58,57,69,47,32,34,67,77,82,73,64,74,70,74,65,85,59,56,23,68,51,61,63,17,14,15,
214447,S. López,1800000,3,3,Medium,Low,Right,71,56,48,76,54,69,74,81,69,72,65,69,74,57,72,59,63,63,59,62,35,52,62,74,72,65,35,26,31,
159919,F. Millados,1500000,3,3,High,Medium,Left,71,55,69,71,44,71,61,66,71,62,75,77,71,61,74,51,58,70,66,44,55,64,55,41,50,63,68,73,73,
232623,Y. Ideguchi,2500000,2,3,Medium,Medium,Right,63,64,42,73,33,68,37,55,71,69,66,75,62,64,75,55,70,86,72,67,60,70,57,70,44,47,61,69,65,
168879,M. Al Shalhoub,600000,4,3,Medium,Medium,Left,75,64,44,76,64,67,72,71,78,70,48,49,69,62,69,69,58,34,45,67,31,36,69,77,77,67,35,24,21,
188335,A. Budimir,2200000,2,4,Medium,High,Left,41,75,73,58,66,65,44,31,30,69,52,68,58,66,42,70,36,69,75,64,55,24,72,39,65,68,20,35,27,
204464,J. Ralls,2500000,3,2,Medium,High,Left,71,61,37,72,57,68,69,70,66,71,68,67,74,67,67,70,53,76,62,69,68,60,60,71,52,66,59,68,58,
219824,C. I'Anson,2100000,2,3,Low,High,Right,45,45,71,68,37,48,45,39,55,55,67,58,66,60,54,48,84,59,63,52,63,63,35,37,40,56,74,73,75,
157617,M. Steinhöfer,1200000,3,3,Medium,Medium,Right,75,49,59,68,47,67,77,74,67,72,68,67,74,66,74,76,72,72,65,70,61,67,63,54,57,70,67,69,68,
223921,D. Kolovos,2300000,3,4,High,Medium,Right,66,68,40,68,70,75,67,68,64,73,75,74,69,65,63,70,63,67,57,69,55,18,68,65,63,67,32,27,28,
159921,R. Abarsola,675000,2,2,High,Medium,Left,70,47,68,72,52,56,62,58,64,64,64,68,47,62,71,57,66,75,67,60,69,64,51,48,48,62,71,75,70,
160177,H. Galdamos,1500000,2,4,Medium,Medium,Right,65,40,47,68,41,61,60,51,61,67,79,77,80,68,86,55,66,72,45,42,62,69,48,56,53,66,69,71,72,
204210,F. Gardoş,1400000,2,3,Medium,High,Right,49,54,74,62,53,55,35,46,58,59,43,48,51,67,53,37,59,67,80,49,73,66,37,40,50,64,69,72,67,
208306,M. Stępiński,2500000,3,4,High,Medium,Right,51,74,71,69,62,68,48,34,54,68,74,70,76,64,70,68,73,57,56,59,50,32,74,59,62,60,19,18,17,
225970,A. Gnoukouri,2800000,2,3,Medium,Medium,Right,62,47,69,74,50,68,54,46,73,73,64,65,58,64,70,63,68,68,68,49,61,67,62,68,51,63,59,70,65,
184242,F. Ojo,2100000,3,3,Medium,Medium,Right,69,59,58,75,52,65,45,56,68,69,73,67,83,66,70,74,70,76,66,69,66,65,64,68,65,74,50,63,56,
211635,Jeong Woon,1800000,2,3,High,Medium,Left,70,58,58,68,24,67,65,65,58,68,79,73,71,71,65,63,74,71,59,59,59,74,74,69,44,61,74,73,69,
211891,A. Voglsammer,2200000,3,3,High,High,Right,34,69,70,66,60,65,61,41,36,67,72,76,69,69,75,70,82,80,82,63,78,29,68,60,62,59,21,24,23,
215987,F. Oreja,375000,2,2,Medium,Medium,Right,69,27,45,64,28,53,53,35,62,61,75,65,72,84,83,56,76,51,61,53,79,75,63,60,47,67,76,71,75,
222643,J. Silva,2000000,2,2,Low,High,Right,28,29,75,52,30,29,29,33,43,48,44,66,51,62,50,47,68,75,81,28,54,71,26,32,45,51,72,73,71,
224179,Borja Iglesias,2500000,3,3,Medium,Medium,Right,50,75,69,62,62,62,35,36,55,68,61,65,55,64,76,74,60,70,88,68,42,20,68,60,67,74,13,24,15,
167603,A. Ryazantsev,1700000,3,4,Medium,Medium,Right,68,62,66,74,63,71,61,44,71,71,73,64,77,72,75,74,72,55,63,70,71,53,63,65,55,72,57,67,61,
202164,P. Kitchen,2000000,2,4,Low,High,Right,46,57,69,70,50,55,54,51,65,65,70,57,75,67,70,67,86,86,73,58,80,66,47,54,59,69,70,72,69,
208052,A. Yiadom,1800000,3,3,High,Medium,Right,64,56,51,62,41,72,56,42,55,67,83,85,73,66,66,55,69,74,64,49,46,72,60,52,49,51,64,69,65,
209332,M. Salvi,2200000,1,3,Medium,Medium,Right,16,13,10,21,15,13,19,19,20,24,44,35,50,63,54,22,65,38,67,18,34,16,13,60,24,44,14,10,12,70
229556,Allano,2600000,3,3,Medium,Medium,Left,62,66,53,67,45,76,59,49,60,74,76,78,76,68,59,63,55,67,60,55,55,47,64,64,54,68,45,47,50,
232884,S. Doi,2200000,4,3,High,Medium,Right,66,67,64,72,60,74,64,56,64,70,63,72,76,68,79,64,56,62,43,62,41,38,73,69,65,67,41,45,36,
209333,C. Maxwell,1500000,1,3,Medium,Medium,Right,18,11,15,23,17,13,16,13,16,26,39,45,45,68,50,18,62,30,60,16,25,25,14,35,20,35,11,12,12,70
221621,S. Birnbaum,1700000,2,2,Low,High,Right,33,30,73,57,29,46,30,26,51,60,50,54,42,67,53,41,81,72,76,25,79,67,28,35,35,61,71,66,64,
159925,I. Modonza,1500000,2,3,Low,High,Right,66,48,76,63,36,60,32,40,59,64,49,68,67,74,64,76,75,62,82,42,85,66,50,48,41,67,76,77,74,
202678,J. Risdon,2000000,2,3,Medium,High,Right,66,48,53,61,30,60,56,38,57,64,78,77,59,57,86,50,91,72,76,55,71,70,43,43,43,60,73,75,73,
210358,A. Brignoli,1500000,1,3,Medium,Medium,Left,17,13,17,26,19,12,17,12,22,23,31,33,22,64,32,45,58,34,42,11,12,11,11,38,22,21,13,13,11,70
223926,S. Bastien,2900000,3,3,High,Medium,Right,68,52,54,78,61,78,68,68,72,78,78,76,78,60,78,55,79,65,49,62,47,54,57,60,65,64,48,54,48,
160182,H. Sepulveño,1200000,1,3,Medium,Medium,Left,11,7,7,18,6,7,11,10,15,8,57,58,66,71,65,14,74,34,58,6,35,11,11,51,14,59,8,10,11,70
231862,L. Castro,2300000,3,4,High,Medium,Right,57,74,57,62,68,69,43,31,52,67,78,75,78,69,73,73,70,70,58,56,38,32,77,59,66,65,15,16,10,
171190,Nauzet Alemán,1400000,3,5,Medium,Low,Right,82,67,44,72,66,70,78,76,73,71,63,64,72,65,69,89,52,53,62,75,80,52,67,73,71,59,40,54,49,
8631,Ricardo Pessoa,375000,2,3,Low,High,Right,64,41,58,63,56,61,51,71,55,64,72,75,71,68,77,61,73,71,69,70,68,67,42,57,79,61,65,75,73,
224440,J. Pollersbeck,2200000,1,2,Medium,Medium,Right,20,12,12,29,17,14,18,19,27,19,24,32,22,68,24,16,51,22,63,14,20,10,6,25,22,24,20,14,15,70
183736,D. Marcellis,1400000,2,3,Medium,Medium,Right,55,20,65,62,26,42,49,24,53,51,37,38,58,64,53,59,70,60,74,25,71,77,51,47,61,68,69,74,71,
191160,M. Gould,0,2,3,Medium,High,Left,36,39,69,40,16,37,32,36,62,49,51,58,49,60,50,17,72,40,80,34,89,61,33,37,41,43,74,74,64,
205753,E. Salli,2300000,4,4,Medium,Medium,Right,62,66,64,62,59,75,64,53,50,70,91,93,83,65,92,68,73,70,61,62,62,22,65,63,58,67,23,31,22,
212409,A. Rentería,2400000,4,3,Medium,Low,Right,65,65,65,62,67,76,72,65,51,74,78,84,78,65,67,79,76,73,70,69,58,21,62,55,56,65,13,22,17,
220089,S. Dursun,1800000,2,2,Medium,High,Right,62,37,72,58,40,56,50,44,57,54,65,67,55,64,58,39,61,75,83,39,79,67,46,39,42,59,69,70,64,
201146,Errasti,1400000,2,3,Medium,High,Right,51,30,44,70,30,43,45,48,64,66,64,62,67,64,50,64,62,76,77,34,73,72,45,57,53,59,70,71,69,
204474,Dani Nieto,2100000,2,2,Medium,Low,Left,67,65,23,65,40,70,77,68,55,70,84,85,83,67,92,56,72,74,44,67,47,33,69,60,63,59,14,26,21,
221370,M. Al Buraik,2000000,2,3,High,Medium,Right,71,58,51,66,43,63,61,67,66,68,78,87,63,65,78,61,80,77,61,50,55,55,68,65,55,61,68,67,71,
224442,B. Kamara,2400000,1,2,Medium,Medium,Right,12,12,20,15,15,19,13,16,15,21,37,41,28,66,42,19,50,25,71,19,17,20,11,26,22,25,15,15,14,70
188602,W. Rémy,1900000,2,3,Medium,Medium,Right,66,27,68,57,25,65,30,55,62,58,73,74,58,60,56,71,91,78,88,49,75,68,28,60,25,61,65,69,65,
195258,L. Schmitz,1400000,2,1,Medium,Medium,Left,68,42,59,66,65,61,73,66,64,65,65,72,61,68,59,83,64,80,74,70,78,65,55,52,54,70,65,71,71,
198331,M. Vydra,2300000,3,4,High,Medium,Right,63,70,59,66,69,68,63,58,56,72,83,82,75,66,70,67,81,69,60,67,53,31,76,62,77,67,16,28,34,
204731,Joãozinho,1500000,2,3,Medium,Medium,Left,74,43,56,64,37,68,57,71,69,68,72,66,67,64,66,74,53,76,60,71,71,66,62,64,39,66,66,71,71,
177083,R. Strauß,1300000,2,3,Medium,Medium,Right,71,46,59,64,49,63,53,62,53,65,78,76,77,67,80,67,80,82,57,54,60,64,52,55,62,66,63,69,69,
193467,Morcillo,1200000,2,3,High,Medium,Left,63,34,78,62,17,54,60,65,66,60,49,54,51,58,49,73,55,79,78,50,81,67,34,47,71,66,68,71,66,
169404,J. Fejzić,1100000,1,2,Medium,Medium,Right,11,11,13,23,8,15,12,15,16,24,18,34,25,61,19,24,49,27,75,9,34,14,8,32,20,12,11,13,14,70
186812,J. Guerrón,1400000,3,4,High,Medium,Right,67,69,60,68,70,72,65,55,60,74,82,80,77,65,65,79,75,74,81,55,78,34,65,60,61,65,51,43,42,
198589,G. Garza,1700000,3,2,High,High,Left,67,49,64,65,47,68,61,56,63,67,70,70,65,70,77,61,74,80,68,53,79,69,62,66,54,67,70,69,69,
201149,Álex Pérez,2000000,2,3,Low,Medium,Right,19,20,69,65,26,33,28,31,54,50,39,40,29,68,31,42,45,53,88,25,74,70,27,44,41,63,68,73,64,
207805,L. Sadiku,1800000,2,3,Medium,High,Right,36,43,54,72,51,53,60,38,70,68,59,52,69,69,67,77,74,72,60,72,70,72,53,59,70,69,73,68,66,
222397,M. Risso,1400000,2,3,Low,Medium,Right,33,21,72,37,30,36,36,32,34,42,32,32,33,56,44,46,62,65,90,26,71,71,31,30,49,51,72,74,68,
224189,Y. Barbet,2100000,2,3,Medium,Medium,Left,60,36,68,67,51,59,59,68,76,62,67,75,61,55,54,62,64,68,75,57,74,69,55,68,58,68,68,70,74,
160189,D. Artuago,1700000,3,4,Medium,Medium,Right,64,56,55,73,63,66,70,63,68,75,62,65,68,70,67,66,56,69,63,59,47,42,65,74,72,62,37,44,38,
232381,Wesley,2900000,3,3,High,Medium,Right,41,70,68,63,63,68,43,49,34,67,68,73,45,57,38,78,60,57,92,63,76,21,69,57,60,68,13,21,15,
189885,C. Noone,1700000,4,2,High,Low,Left,70,62,52,60,49,75,66,62,63,73,85,78,84,62,80,58,63,64,60,69,48,52,65,61,55,46,32,35,28,
232894,T. Iwanami,2100000,2,3,Medium,Low,Right,24,15,74,63,27,20,25,28,61,63,77,75,68,62,53,39,84,70,73,20,68,68,28,56,37,52,71,69,67,
181694,J. Carrasso,1200000,1,4,Medium,Medium,Right,11,10,11,17,12,14,16,13,10,15,52,42,56,66,55,20,51,31,56,8,22,24,12,46,14,17,12,9,8,70
202175,M. Vilhjálmsson,1700000,2,3,Medium,Medium,Right,53,67,76,64,65,63,59,46,57,64,76,72,77,66,59,69,77,66,83,63,40,58,71,62,59,62,56,61,54,
230335,Wagner Orsinho,1300000,3,3,High,Medium,Left,73,52,59,73,54,61,62,48,71,64,82,79,62,71,74,59,66,67,62,62,61,64,60,59,74,70,65,72,67,
188607,R. Salinas,1300000,3,3,High,High,Right,70,53,61,68,44,69,70,61,58,70,69,72,63,66,56,74,65,78,69,67,62,67,65,66,73,66,65,68,68,
158912,M. Schneuwly,1400000,2,4,Medium,Medium,Left,49,71,63,63,67,62,59,58,55,68,72,61,73,66,69,64,73,73,77,66,65,45,82,60,62,68,41,45,35,
236480,Y. Bissouma,2800000,2,3,High,Medium,Right,62,40,60,72,35,72,50,59,70,72,79,77,75,65,78,80,62,69,64,72,60,65,63,68,58,66,54,66,63,
